827360,361820
827640,361790
827900,362040
827920,361880
828100,361670
828340,361610
828730,361230
828900,360890
829240,360700
829390,360680
829490,360800
829660,360760
829730,360610
829910,360530
829990,360240
830199,360065
830360,360190
830840,360120
830840,360330
830990,360310
831110,359710
831650,359770
831710,359700
831550,359480
831710,359420
831860,359500
831950,359310
832120,359310
832450,358860
832268,358148
832380,357820
832720,357490
832710,357220
833080,356400
833040,356180
833320,355960
833560,355610
834099,355316
834290,355130
834230,355030
834330,354630
834900,354770
834990,354690
835180,354680
835740,355030
835880,354770
835890,354560
836090,354340
836641,354312
837130,354310
837570,355070
838160,355310
838710,354950
838940,354670
839140,354780
839320,355040
839480,354890
839640,354920
839730,353630
840010,353660
840130,353150
840240,353020
840316,352303
840490,350930
840440,350910
840550,350900
840250,350700
840350,350270
840780,349640
841120,349380
841060,349180
840900,349080
841070,348810
841020,348650
841080,348430
841230,348380
841150,348270
841260,348280
841240,348200
841340,348190
841260,348100
841360,348080
841550,348230
841770,348110
842368,347063
842470,347110
842490,347030
842620,347010
842630,346870
842730,346860
842760,346700
842580,346630
842620,346470
842800,346520
842790,346350
843420,344750
843650,344870
843840,344210
843720,343840
843860,343640
843780,343120
843940,342970
844010,342690
843820,342010
844030,341800
846360,341070
846640,340850
846940,340310
846699,339768
846940,339210
847370,339360
847600,339260
847640,339000
847450,338290
848010,337980
848191,337639
848330,337480
848630,337380
849250,337460
849660,337350
849810,337420
849940,337380
850240,337140
850670,337060
851090,336760
851180,336520
851390,336360
851627,336375
852360,336530
852790,336390
853310,336650
853610,336620
853920,336830
854060,336690
854270,336670
854300,336500
854490,336380
854740,336490
855070,336300
855430,336280
855354,335803
855540,335910
855730,335790
855950,335970
856570,335980
856680,336050
856670,336280
856520,336440
856510,336550
856550,336700
856810,336950
856620,337330
856800,337750
856570,338990
856660,339210
856890,339300
857330,339330
857970,339620
858290,339360
858420,338670
858560,338440
858830,338500
858690,338850
858750,338960
858950,338930
859164,338707
859350,338540
859570,338520
859600,338620
859450,338900
859490,339040
859970,339280
860090,339150
860020,338820
860060,338630
860140,338560
860290,338600
860450,338740
860510,338920
860110,339360
860220,339840
860400,340010
860690,340010
860730,339890
860450,339610
860440,339410
861250,339330
861360,339470
861150,339990
861280,340180
861400,340100
861390,339770
861470,339590
862230,340120
862220,339830
862520,339730
862660,339470
862920,339530
863117,339423
863460,339300
863620,339380
863740,339570
863700,339750
863360,340020
863290,340210
863340,340360
863790,340220
864200,340590
864220,340770
864744,340828
864940,341260
865510,341380
865563,341260
865830,341120
865830,341390
866310,341460
866370,341360
866580,341490
866660,341320
866890,341240
867360,341470
867410,341350
867430,341400
867480,341350
867470,341440
867680,341040
867750,341270
867890,341420
868090,341460
868300,341230
868578,341419
868730,341620
868970,341720
869210,341710
869290,342010
869430,341990
869480,342080
869990,342290
870130,342600
870370,342570
870430,342620
870420,342740
870220,342800
870230,343020
870750,342980
871330,342320
871400,342360
872020,342120
872510,341656
872750,341420
873020,341470
872960,341850
873120,341880
873250,342030
873620,341990
873630,341930
873980,342060
874010,341940
874080,341970
874020,342340
874330,342560
874590,342190
874950,341870
874820,341630
874970,341480
875150,340850
875410,341150
875610,341650
875730,341510
876230,341410
876450,341550
876740,341930
876950,342000
877320,341920
877715,341654
877700,341760
877970,341970
878760,342000
878810,342250
878702,342485
878340,343000
878380,343190
878570,343320
879540,343540
879870,343730
880036,343933
880120,344230
880070,345010
880200,345330
880930,345690
882060,345910
882559,346216
883010,346720
883490,347080
883810,347200
884210,347210
884480,347040
885310,346020
885900,345640
886400,345530
887700,345750
888190,345640
888230,345510
888140,345040
887846,344231
887520,343610
886540,343200
886460,342950
886540,342810
887360,342290
888126,340866
888571,340206
890600,339750
891010,339480
892340,339600
892360,339410
892520,339160
892350,338560
892590,337900
892370,336960
892260,336750
892110,336640
892100,336470
892230,336250
892600,336090
892560,335780
892630,335670
892540,335540
892750,335350
892770,335200
892920,335160
893090,334940
893320,334960
893340,334760
893980,334520
894070,333790
894280,333170
894090,332850
894082,332566
894380,331750
894240,331324
895070,330490
895170,330590
895880,329880
896338,328895
896390,328460
896780,327790
896680,327650
897860,326480
897950,326910
898540,327290
898700,327780
898990,328190
900390,328430
900360,328230
901360,328050
901180,328480
901340,328660
901680,328400
901920,328430
902290,328070
902450,327840
902440,327720
902540,327760
902760,327660
902810,327760
903090,327750
903210,327520
903750,327770
903980,327720
904170,327990
904120,328290
904240,328160
904690,328470
904880,328480
905120,328800
905370,328860
905350,328990
905540,329010
905570,328900
906520,328450
906380,328240
906640,328110
906210,327450
906643,327430
907560,327340
907450,326980
907600,326820
907390,326410
907430,326020
908110,325410
908100,325330
908250,325170
908290,324910
908530,324780
908770,324510
908880,324200
909210,324340
909850,324090
910790,323150
910770,323080
911840,322870
911970,322230
911780,321640
911287,321566
911250,321220
911590,320940
911510,320730
911650,320650
911720,320290
911890,320130
912150,319600
912380,318790
912600,318680
912960,318850
913210,318280
913450,317940
913660,318090
914170,317310
914060,317140
913770,317180
913550,317020
913440,316900
913469,316727
913520,316570
914000,316210
914000,315990
913850,315860
913810,315660
913850,314890
914390,314090
913880,313740
913770,313100
914010,313150
914330,313080
914610,312810
914810,312740
915540,312770
915980,313010
915980,312760
916300,312770
916680,312320
917160,311960
918320,311890
918850,311960
919510,311640
920092,311644
920430,311820
920900,312410
921930,313200
922310,313740
922950,313900
923440,314420
924100,314380
924448,314917
924770,314930
925190,314740
925710,315060
926010,315070
926240,314920
926325,314569
926650,314020
926990,313870
927250,313890
927610,314100
927700,314230
927610,314400
927120,314820
927070,315020
927200,315270
927620,315290
928300,314890
928610,314800
928850,314930
929170,315390
929560,315400
929780,315230
929810,314920
929580,314540
929470,314060
929560,313770
929808,313691
930120,313910
930160,314570
930480,315020
930800,315100
931260,314930
931590,314430
931700,314040
931710,313800
931480,313220
931560,312800
931500,312600
931680,312350
932020,312350
931950,312240
931950,311880
932040,311710
932250,311510
932460,311520
932380,311350
932221,311322
932220,310890
932510,310800
932740,311230
932890,311310
933060,311300
933300,310950
933760,310740
933870,310430
934100,310360
933980,310120
934160,309950
933930,309730
934170,309630
934060,309530
934040,309350
934250,309230
934240,309110
934340,308980
934340,308840
934200,308730
934410,308740
934460,308670
934210,308600
934172,308511
934850,307840
935140,307890
935020,308010
935090,308130
935030,308250
935130,308370
935230,308230
935380,308190
935710,308260
935736,306205
935360,305220
935210,305060
935250,304900
934950,304640
934650,304570
934710,303690
934790,303460
934120,303030
933690,302340
933480,302320
933450,302250
933630,301890
933460,301800
933300,301880
932811,301130
932710,300890
932870,300880
932970,300720
933200,300710
933140,300500
933320,300360
933030,299990
933096,299905
933530,300100
933760,300010
933920,300060
933990,299870
934180,299920
934240,299730
934540,299810
934420,299500
934540,299470
934660,299650
934760,299670
934720,299180
934810,299340
935130,299260
935020,299530
935240,299550
935320,299370
935520,299340
935570,299220
935410,299060
935540,298830
935433,298693
935460,298620
935620,298640
935640,298370
935800,298620
935940,298620
935900,298470
936040,298500
936140,298420
936010,298360
936070,298110
936380,298300
936490,298480
936600,298340
936830,298510
937050,298550
937080,298100
936840,297920
937070,297880
936940,297540
