-13037521.673799999058247,3853580.669500000774860
-13038483.133899999782443,3853494.872900001704693
-13029408.242699999362230,3840212.177400000393391
-13020218.882699999958277,3838211.053499996662140
-13039311.324400000274181,3854325.259499996900558
-13016044.368599999696016,3841214.574299998581409
-13015403.014699999243021,3839576.503700003027916
-13015403.014899998903275,3839576.484399996697903
-13016044.249400001019239,3841214.535899996757507
-13045676.912000000476837,3889378.886500000953674
-13034161.385900000110269,3856133.632200002670288
-13038232.425900001078844,3866049.117299996316433
-13047794.383400000631809,3855695.392399996519089
-13042665.726700000464916,3857957.358099997043610
-13039024.453600000590086,3879788.867700003087521
-13038078.681600000709295,3898283.694600000977516
-13046718.359200000762939,3880737.987099997699261
-13052804.980900000780821,3868107.512500002980232
-13047351.109899999573827,3866390.862800002098083
-13046823.225899999961257,3873267.317699998617172
-13041166.572200000286102,3870366.836800001561642
-13033836.846599999815226,3839179.665799997746944
-13032709.519500000402331,3898223.589100003242493
-13031461.712799999862909,3863604.421199999749660
-13033016.998800000175834,3885203.775399997830391
-13043815.017500000074506,3871730.953800000250340
-13040209.946899998933077,3884085.206200003623962
-13035346.508200000971556,3871506.517499998211861
-13032544.444699998944998,3893049.174900002777576
-13038122.005699999630451,3882244.575199998915195
-13027177.254900000989437,3869123.053900003433228
-13029675.082499999552965,3836144.262900002300739
-13035160.623300001025200,3862616.704000003635883
-13051302.026799999177456,3862001.870800003409386
-13041812.581700000911951,3861993.545100003480911
-13043487.107699999585748,3862103.679899998009205
-13041927.452800000086427,3856816.194099999964237
-13031786.194299999624491,3867846.755599997937679
-13043210.791099999099970,3859463.401900000870228
-13037712.701799999922514,3855767.653599999845028
-13039960.981300000101328,3857608.607600003480911
-13037988.196399999782443,3889945.026799999177456
-13028518.092599999159575,3854502.277300000190735
-13037969.255800001323223,3863854.386200003325939
-13033295.979399999603629,3860225.223999999463558
-13048263.194199999794364,3862502.962200000882149
-13039792.120900001376867,3870347.763499997556210
-13038280.748800000175834,3862245.103600002825260
-13051587.491499999538064,3858935.160300001502037
-13042309.392999999225140,3893460.231600001454353
-13045531.873100001364946,3860301.693000003695488
-13040529.377700001001358,3855677.085199996829033
-13043478.616799999028444,3866532.851499997079372
-13049904.763399999588728,3889491.943899996578693
-13036255.896200001239777,3876846.213799998164177
-13015402.976800000295043,3839576.574199996888638
