16.8638,40.3904
16.7915,40.3114
16.7497,40.2449
16.7413,40.2165
16.6881,40.1471
16.6413,40.1183
16.6300,40.1099
16.6086,40.0862
16.5994,40.0436
16.6097,39.9962
16.5633,39.8980
16.5367,39.8719
16.4992,39.8224
16.4901,39.8000
16.4867,39.7737
16.4906,39.7492
16.5300,39.6629
16.5557,39.6446
16.5969,39.6297
16.6264,39.6228
16.7414,39.6172
16.8236,39.5686
16.9631,39.4928
17.0342,39.4661
17.1456,39.3964
17.1360,39.3656
17.1160,39.3146
17.1089,39.2631
17.1167,39.0987
17.1418,39.0537
17.1582,39.0390
17.1692,38.9978
17.1692,38.9633
17.1269,38.9194
17.0978,38.9078
16.9758,38.9390
16.9529,38.9387
16.9294,38.9358
16.8349,38.9171
16.7308,38.8755
16.6150,38.8176
16.5950,38.8008
16.5736,38.7797
16.5500,38.7425
16.5345,38.7094
16.5489,38.6486
16.5617,38.6028
16.5700,38.5542
16.5750,38.5203
16.5764,38.4486
16.5692,38.4283
16.5328,38.3917
16.5156,38.3769
16.4906,38.3581
16.4706,38.3464
16.4489,38.3369
16.4142,38.3244
16.3585,38.3092
16.3304,38.2979
16.1600,38.1283
16.1433,38.0692
16.1389,38.0415
16.1356,38.0208
16.1135,37.9753
16.0878,37.9461
16.0573,37.9242
15.9961,37.9189
15.9472,37.9225
15.9228,37.9278
15.8667,37.9261
15.7947,37.9192
15.7811,37.9169
15.7758,37.9169
15.7561,37.9208
15.7203,37.9311
15.6678,37.9578
15.6351,38.0046
15.6453,38.0630
15.6300,38.1928
15.6296,38.2293
15.6544,38.2403
15.7153,38.2558
15.7374,38.2575
15.7603,38.2661
15.7947,38.2815
15.8153,38.3025
15.8956,38.4519
15.9061,38.4728
15.9224,38.5253
15.9226,38.5460
15.8947,38.5761
15.8769,38.5933
15.8456,38.6128
15.8290,38.6280
15.8498,38.6573
15.9844,38.7217
16.0236,38.7239
16.0453,38.7236
16.0675,38.7208
16.0989,38.7126
16.1292,38.7156
16.1782,38.7452
16.1950,38.7692
16.2081,38.7978
